tweet,sarcastic,rephrase,sarcasm,irony,satire,understatement,overstatement,rhetorical_question,has_emoji
$RMO any battery buffs understand this? Are they promising? https://t.co/3eIdXqPOTj,0,,,,,,,,False
"Their website doesn't seem to mention Axa nor Thales, unless contained within a PDF or media file.",0,,,,,,,,False
"$WISH from email newsletter today - 0.5bn customers..? Amazing if literally 'shoppers' and not repeated transactions etc.

How we're doing
500M+ Shoppers 
1M+ Merchants
200M+ Items 
100+ Countries",0,,,,,,,,False
"An inspiring afternoon spent hearing the impact of #FGM first hand, from an incredible survivor.

One in three women will experience gender-based violence in their lifetime. A shocking statistic that brings home the prevalence of this issue. https://t.co/UBhvWT3dAi",0,,,,,,,,False
"Another brilliant initiative by @Agent_Marketing. Let's do what we can to support those who need it most! 

#AgentTechAway https://t.co/am9DUtvfmQ",0,,,,,,,,False
What a panel! There's still time to sign up if your interested in all things user experience and people-focused design. https://t.co/rJNmGCWUBY,0,,,,,,,,False
@ArenaSwansea @creedfs Specialty starter or light bite featuring laverbread.,0,,,,,,,,False
"@chrisrickett I suppose it won't harm his book sales either. It would be said in conversation with Madeley, perhaps it was a Freudian slip.",0,,,,,,,,False
"#NoMoreLockdowns #NoMoreLockdowns, not great. people  who promote this stuff are pretty irresponsible. The new variants now emerging appear to be adversely affecting younger people, take a look at South America.  keep yourselves safe and remain cautious.",0,,,,,,,,False
"I think I’ve watched the #AfterLife outtakes more than the actual series. Both are brilliant, but the outtakes are non-stop @rickygervais cracking up and I hope there’s more of it in series 3!",0,,,,,,,,False
"Today I Learnt that ""LL Cool J"" stands for ""Ladies Love Cool J"" unreal! #shocked #TIL",0,,,,,,,,False
This will haunt me forever !!!!!! #untildawn #scared #twitch https://t.co/AoXmXF8PDv,0,,,,,,,,False
I love how Javer only started to suspect Jean Valjean was the mayor bc of his big beefy muscles,0,,,,,,,,False
Superposition of Eulers,0,,,,,,,,False
"ERNEST LAWRENCE’S 60-INCH cyclotron in Berkeley 
**NOT CLICKBAIT**",0,,,,,,,,False
Day five and we just spent £10 on egg fried rice,0,,,,,,,,False
As a copy writer you’d think that writing speeches would be my forte. I can confirm it is not🥴,0,,,,,,,,False
Only food can turn this day around,0,,,,,,,,False
"No, having anxiety isn’t a dramatic act or make you crazy. It’s a real thing &amp; many people have to deal with it so please don’t judge.",0,,,,,,,,False
Can’t wait to meet the love of my life &amp; be happy living life with them !,0,,,,,,,,False
Dunno what’s worse us losing or this covid that’s riddled all over me body,0,,,,,,,,False
Makes me feel proper uncomfortable when I see people eating full on meals in their beds,0,,,,,,,,False
"@keith_mchenry @spencerlatu Perhaps you could explain then why anyone would want to take an experimental therapy with no long term data, that doesn't prevent infection or transmission of a supposed novel virus with an IFR (0.1%) very similar to regular flu?",0,,,,,,,,False
"@FarOutMag Lol. ""Penetration of cloth masks by particles was almost 97%"" ""This study is the first RCT of cloth masks, and the results caution against the use of cloth masks."" https://t.co/o2CICsq0CQ",0,,,,,,,,False
The Non-Nonconformists - I'm Just Doing My Job https://t.co/gjocqn4O8L via @YouTube,0,,,,,,,,False
don’t appreciate having my food delivered to the wrong address :((((,0,,,,,,,,False
when cat sits on my feet and makes them warm 🥺🥺🥺,0,,,,,,,,False
i love how quiet it gets when it snows,0,,,,,,,,False
@Schadenfury I know! Just pop the subtitles on. Sorted.,0,,,,,,,,False
@Eyeswideopen69 She has kids with him? Whata mistake to make.,0,,,,,,,,False
"@CunningSmi1e I had a day off Uni, lounging and recovering from a hangover as my folks had gone on holiday. Turned on the news. Headache instantly gone. Crazy day.",0,,,,,,,,False
@Jasoneditzz @HiddenLeafrouge @KennethOnlineYT @choc @TheNBACentral @balldontstop Michael Beasley is 32,0,,,,,,,,False
@aisuruwrld yea this aint it imma call u newb,0,,,,,,,,False
@CLBIsA10 @ItsGinjaNinja_ hes fucking horrible,0,,,,,,,,False
My investments investing in me! Sit back and watch it come to you..,0,,,,,,,,False
"Don’t be too hard on yourself, forgive yaself for applying to much pressure and not leading with grace.",0,,,,,,,,False
"When I see the homies succeed, creating more, getting their ideas out, it inspires me to go harder. 

No jealousy, no competition, just motivation.",0,,,,,,,,False
"so we saved the liquid from when we cooked some rhubarb the other day and froze it into ice cubes. just had a couple cubes in some lemonade, and it's /amazing/ and mum and i are geniuses",0,,,,,,,,False
I cannot describe how nice it is to finally have a phone that has a battery that will last longer that ten minutes without needing to charge again lmao,0,,,,,,,,False
"Video interviews in your slippers is one of the weirder side effects of the pandemic, but i won't complain lmao",0,,,,,,,,False
The fact that I went to high school with someone who was in that group and was an ab*ser. Like all a group of sickos tbh https://t.co/VNSvQBx3xC,0,,,,,,,,False
Bruh on god I don’t be aiming anything directly towards anyone if I do I’m say it to your face. Idgaf about myself tf makes anyone think igaf about them and they feelings if I don’t like them 🥴,0,,,,,,,,False
AS SHE SHOULD https://t.co/v1p2hHIC1i,0,,,,,,,,False
Repeatedly saying “I’m the least racist person in this room” is a great indication that you are racist #Debates2020,0,,,,,,,,False
At what height in the sky does the Chicago bean look like a normal sized bean,0,,,,,,,,False
"“Just listen to the police.” 

“Just listen to the curfew.”

What would’ve happened if the Civil Rights protesters in the 1960s just listened to the cops and stopped their sit-ins or just stopped their Freedom Rides? Change starts by defying the unjust authority in place. #BLM",0,,,,,,,,False
Had a dream me and the guys went to go see a new saw film that was really mellow. Just people going through jigsaws stuff after he died,0,,,,,,,,False
Ikea Vegan Hog Dog ..,0,,,,,,,,False
Resisting the urge to label mulder a himbo,0,,,,,,,,False
"'The natural law is real, but it is not authoritarian. It is our participation in God's real creative freedom, and what flows out of that participation is the ability to create within the world and not against it. The natural law is the setting, then, for true liberty.' https://t.co/3ivuJ8oL4G",0,,,,,,,,False
FULL TIME Linfield win 3-2. Linfield's second half substitutions and Manzinga's quality gave them the edge in a pulsating encounter at Shamrock Park.,0,,,,,,,,False
Very good analysis and a good demonstration of why you should treat anything your told by the BBC with the utmost care. https://t.co/V6rO4FZqeP,0,,,,,,,,False
"Focus on the goals you’ve set and celebrate how far you’ve come since then. Rather big or small, be happy for yourself that you’ve accomplished something! #igotoutofmypjstoday #InternationalSelfCareDay",0,,,,,,,,False
Kids make the most out of every situation they face. Be like a child today and make the most out of it. You’ll smile more #TuesdayThoughts #followthewheeler https://t.co/oxine4zIDK,0,,,,,,,,False
God never fails and he certainly never forgets about us. So trust in Him in all that you do!,0,,,,,,,,False
I wish I could be the sort of person that finds money when sorting through old purses and bags. Instead I find sanitary pads and empty packets of travel sickness tablets.,0,,,,,,,,False
"If anyone’s wondering how my day’s going, I’ve just bought the biggest bottle of banana milk I could get my hands on, cause emotionally I need it, and I’m fairly lactose intolerant.",0,,,,,,,,False
I work in DC. I live 15 minutes from the Capitol Building. I walk my dog down the National Mall at least once a week. I left work early today from the riots. This is horrific. This is scary. This is terrorism. #DCProtests,0,,,,,,,,False
locals saying “not all cops” are missing the point and showing their underlying racism that we all knew was there in the first place,0,,,,,,,,False
people are only as tough as their phone allows them to be,0,,,,,,,,False
Everytime I've made my account private people lose their shit when I comment or retweet something. I promise I'm not talking shit I just had to hide my account from someone 🥲,0,,,,,,,,False
"Me&gt; I'm fine 
Also me&gt; 24/7 star trek on my mind",0,,,,,,,,False
God I really hope Etsy sellers can’t see the names of the lists I add their products to,0,,,,,,,,False
"I love asking my boyfriend, the biology student, really complicated physics questions and seeings his brain melt",0,,,,,,,,False
Someone tell me why I just tried to call someone on the calculator app and couldn’t figure out why it wasn’t working,0,,,,,,,,False
"me: *finishes book 100 of the year, gets excited to relax and watch trash tv the rest of the year*

also me: *starts book 101 ten minutes later*",0,,,,,,,,False
it’s so boring to not have a crush on anybody,0,,,,,,,,False
Anyone else feel REALLY uncomfortable when the @itvtakeaway pandas tell the kids “Don’t tell the adults; it’s our secret”. This is a huge Safeguarding no-no.,0,,,,,,,,False
It’s been several weeks now and I’m *still* laughing at @HenryShields saying ”Living room... living room...” in increasingly frustrated  tones... @mischiefcomedy,0,,,,,,,,False
A huge thank you to the @NRoboteers Twitter team for keeping us all up to date on your progress - it's been really appreciated by those of us who weren't able to join you.,0,,,,,,,,False
why is kareem hunt allowed to be in the league?,0,,,,,,,,False
people who advocate for an edit button haven’t really thought about how disastrous that would be,0,,,,,,,,False
"a female peacock isn’t even called a peacock, it’s a peahen. i shit you not.",0,,,,,,,,False
"If im your last resort, dont even bother..",0,,,,,,,,False
Selling my 4 day lollapalooza pass! Message me if interested!,0,,,,,,,,False
"Everything happens for a reason people, always remember that",0,,,,,,,,False
The Fourth of July is my favorite holiday for as long as the Nathan’s Hot Dog contest takes then the appeal dissipates.,0,,,,,,,,False
I have to live with my roommate for 2.5 more days and I question whether my sanity can even take that.,0,,,,,,,,False
"You mean to tell me that I’m being forced to take all online classes, which require no classrooms or anything physical of any kind, and I have to pay more than in person classes???",0,,,,,,,,False
@rachel_hei u cry a lot,0,,,,,,,,False
In the awkward years of being too old for the kids table but also still too young for the adults table,0,,,,,,,,False
Why is everyone moving to Hawaii did I miss something,0,,,,,,,,False
Can’t believe there was a time when fergalicious was a new song and everyone experienced that magic for the first time,0,,,,,,,,False
"@SenRickScott @marcorubio 
Doctors today are what first responders were after 9/11. They need our support, and Congress has to support doctors in the next coronavirus emergency funding bill by ending surprise medical bills with an independent dispute resolution system.",0,,,,,,,,False
Government rate-setting is not the solution to surprise medical billing. It protects the profits of ins. companies &amp; causes physician shortages &amp; hospital closures in rural communities. Solutions exist that don’t put patients’ access to care at risk. @SenRickScott @marcorubio,0,,,,,,,,False
Pharmacy Benefit Managers are the first line of defense against rising drug costs. Unnecessary and burdensome government regulations make it harder for them to save you money. @WiltonSimpson @ChrisSprowls,0,,,,,,,,False
"Martin Braithwaite will be out 3-4 months due to problems in his knee cartilage, according to @gerardromero",0,,,,,,,,False
"FC Barcelona has between 60 and 70 million Euro to spend in the winter market and the priority is to sign Dani Olmo, per TV3",0,,,,,,,,False
"This has NOTHING to do with what happened. What she was doing 6 months before - good, bad, medium - makes no difference to what happened on that day. https://t.co/0zGa3R9d1v",0,,,,,,,,False
Boss has ordered everyone to work from home for the foreseeable to avoid the spread of coronavirus - this is mental,0,,,,,,,,False
Once you go Fever Tree you never go back,0,,,,,,,,False
"Packing up and moving out of Sheff today was one of the hardest, most emosh things I’ve had to do. Ever. S11 ily",0,,,,,,,,False
modern family is a quality show,0,,,,,,,,False
how nice is having friends who are interested in your life n get excited for you x,0,,,,,,,,False
wish my first reaction to everything wasn’t crying,0,,,,,,,,False
I think i’m addicted to dead by daylight,0,,,,,,,,False
Dan Smith playing oblivion on his IG live has absolutely topped my week off 🥺,0,,,,,,,,False
Married At First Sight: Australia is soooo juicy this season,0,,,,,,,,False
"women say they want a man who has his life together. so how come whenever i show one the seven days’ worth of microwaved broccoli, carrot circles and chicken breast i keep in a tupperware in my fridge at all times, they are instantly rendered catatonic with clinical depression",0,,,,,,,,False
"thinking of graduating from oxbridge and then making £800,000 per year from a weekly newspaper column exploring such topics as “the much-maligned cauliflower”",0,,,,,,,,False
"fuck off calling your book ""eleanor oliphant is completely fine"" twee curly license-free font horseshit. radio 4 book club dick ass. call your book ""Pussy Popping At The Homicide Casino"" or i am not reading it",0,,,,,,,,False
Trader Joe’s orange chicken is lowkey better than the orange chicken at most Seattle area Chinese restaurants,0,,,,,,,,False
I need like 6 weeks on a vacation with my bffs to a place with no cell reception and I just think that would solve a lot of our problems,0,,,,,,,,False
Sometimes you just really need a good “who the fuck am I and what on earth do I want” cry,0,,,,,,,,False
"Motivation Wednesday Night:

I AM the powerhouse of the cell.",0,,,,,,,,False
I’ve been awake for 21 hours,0,,,,,,,,False
"Instead of letting me get to know you, just slide over your amazon order history so i can really capture what kind of person you are",0,,,,,,,,False
i wnat hug :(,0,,,,,,,,False
denmann brushes r so therapeutic to clean,0,,,,,,,,False
"ok ok not to be pick me or anything but like ppl who say that the bo burnham special inside is about him adhering to COVID guidelines are missing the point. its not about him staying quarantined out of force necessarily, its just about him staying inside and out of hte public eye",0,,,,,,,,False
"@BuzzPatterson I think in part we're misreading some of these antics.  He's a supremely narcissistic Pol, and as such he feels he can do just about anything, and act just about any way he likes.  He's tone deaf, and it's not a new habit!",0,,,,,,,,False
@NRA Number one lesson: 20 years on and we still have enemies.  Test this against ANY 20 year span in our history.  Resist those who will dominate you!,0,,,,,,,,False
"@BuzzPatterson I say he's still pretty wiley.  A touch (?) of senility might be turbo-charging his wileyness, and he naturally loves the attention of his courtesan 'handlers'.",0,,,,,,,,False
"orange is a fruit, a flavour and a colour and an orange is all three combined, madness",0,,,,,,,,False
Sucks feeling like you’re bugging someone like hello do you want to be in my life or not,0,,,,,,,,False
Wish growing your hair was as quick as chopping it off,0,,,,,,,,False
"I feel devastated for the team and the die hard fans, Italy did not deserve that win, they were bullies #Euro2020Final #eng",0,,,,,,,,False
Thought I’d try and watch ‘Lost’ and I am now so hooked. I love it #lost #DisneyPlusStar,0,,,,,,,,False
"The entire aesthetic and stakes of the original fast and the furious is immaculate. Letty’s boots, sunglasses, and hair in the her intro couldn’t be better",0,,,,,,,,False
"The last paper I wrote as an undergrad was whether I believed math was created or discovered. I wrote two papers, one defending each, and I still don’t know which I submitted. https://t.co/1KSB5xWxji",0,,,,,,,,False
@thecauseendures Everything goes to financial security to be able to afford decent  housing.,0,,,,,,,,False
@ChiminoRobin Awe. That's far and kind.  Blessings.,0,,,,,,,,False
"@thecauseendures Awe. Appreciate that, Kim. Who knows where I will  land. I'm going to take my time. 
 It makes me concerned about the shortage of affordable housing for our aging population.  I don't want to be warehoused.",0,,,,,,,,False
"come to think of it, I actually have never heard a Catholic man apologize",0,,,,,,,,False
"okay ""deja vu"" is doing something for me that ""driver's license"" never did, and I think it might have something to do with those washed-out, low-fi drums that come in at like, 1:30. 10/10 production choice",0,,,,,,,,False
Animaniacs on netflix! Amazing!,0,,,,,,,,False
Spent all morning hiking a mountain and exploring waterfalls. Normal people take naps to recover. I hit the gym twice as hard! #goals,0,,,,,,,,False
Tweeting celebrities 31 years older than you to a fight is a stupid trend. @johnelway I’d rather get a beer with you and cheer on the @Broncos and thank you for all the work you do with them!,0,,,,,,,,False
"lorde writes one, ONE song about her dog (who passed shortly following) and now im crying on the pink line",0,,,,,,,,False
horseshoe crabs are so sweet and gentle i love them,0,,,,,,,,False
my subconscious just be pumping the most hurtful scenarios into my dreams and i for one do not appreciate it,0,,,,,,,,False
what's the diagnosis for when ur dog sits down but headfirst,0,,,,,,,,False
i was the type of kid who would just collect and sit on millions of coins or currency in video games because not having that stability made me incredibly anxious and my roommate said i should start seeing my therapist again,0,,,,,,,,False
ayo govvy hook me up w that stimmy if you know how the flow goes y feel,0,,,,,,,,False
Love having an Asian name because the lecturer never picks on me in these zoom classes,0,,,,,,,,False
Why do I get the most views when my stories are boring,0,,,,,,,,False
You’d never be able to sell me magnetic lashes,0,,,,,,,,False
Just finished Different for Girls / Just for One Day by @ReaLouisewener (not sure which title she prefers) &amp; loved it. Bittersweet &amp; funny.,0,,,,,,,,False
I wonder if the ubiquity of spell checkers will change the evolution of language? #ShowerThoughts,0,,,,,,,,False
"Amazing show last night from @TheMovielifeNYC (w/ special guest @brettromnes!) - thanks @vinniecaruana, @BrandonReilly and Navetta Bros. !",0,,,,,,,,False
This country is screwed let’s be honest,0,,,,,,,,False
"Having Covid is the weirdest feeling, the symptoms are constantly changing!",0,,,,,,,,False
"Finding it very hard to detach my love for the club and it’s lack of action over Mendy. 

In my opinion having anyone playing professional games with an open investigation, especially this severe is inexcusable.",0,,,,,,,,False
"@joanne1894 @chillimac63 I haven’t said anything in regards to the case, the allegations, the crime.

I honestly have no idea how you’ve drawn that conclusion.",0,,,,,,,,False
@joanne1894 @chillimac63 You can choose not to play a player. That’s no different in any squad anywhere in the world.,0,,,,,,,,False
"watching fleabag for the first time and y'all weren't lying. Hot Priest is, indeed, hot",0,,,,,,,,False
extremely dangerous of chicago style to give the illusion that what i'm writing is mature and sophisticated simply because it has footnotes,0,,,,,,,,False
"tried to look up my mom’s instagram and just typed “mom” into the searchbar,,,,, did not work",0,,,,,,,,False
"just took my little sister’s fake prom pictures at the same place i took mine while one of her friends wore my old dress i am feeling very sentimental:,)",0,,,,,,,,False
i was debating whether or not i should mute someone whose tweets constantly piss me off but now that twitter is introducing anonymous dislikes i’m gonna turn their post notifs on,0,,,,,,,,False
"the most embarrassing thing ever just happened to me oh my god
waiting at the les schwab tire for my tire to get repaired and they just drove my car up about 15 feet away from me and my phone connected to the bluetooth and i heard my car start BLASTING barbie tingz by nicki minaj",0,,,,,,,,False
i got a shit load of extra taco bell and yknow what when god provides we don’t ask questions,0,,,,,,,,False
"how do i explain to a potential roommate that i like gaudy cringey items not in a “haha this statement is so funny” but in a new-age, ironic, my life is satire, millenialcore kind of way",0,,,,,,,,False
anything david attenborough narrates is gold,0,,,,,,,,False
If drugs are banned from sports why isn’t makeup banned from beauty pageants?,0,,,,,,,,False
Simpin aint pimpin,0,,,,,,,,False
"Don’t let anyone ruin your day, it’s YOUR day. Ruin it yourself",0,,,,,,,,False
summer just fully went to me: speaking of singstar ... hun ? we weren’t even talking,0,,,,,,,,False
i can’t believe quorn chicken nuggets are that good,0,,,,,,,,False
how can a person look at lizzo and not think she’s hot it makes no sense,0,,,,,,,,False
#MUSpartans WR Joseph Powell was a full go at practice today. Good sign for the upcoming scrimmage @ Kalamazoo,0,,,,,,,,False
I need a burner account ASAP,0,,,,,,,,False
That is absolutely disgusting 🤮,0,,,,,,,,False
Hypothetically if you started a new job and one of your colleagues was a jake from love island stan … what would you hypothetically do,0,,,,,,,,False
Omg flashbacks to emma blackery girl balls merch and the fact that i spent money on it,0,,,,,,,,False
Omg flashbacks to emma blackery girl balls merch and the fact that i spent money on it,0,,,,,,,,False
"Every episode of Curious George ever: the humans inexplicably leave a chimpanzee in charge of something important, wacky hijinks ensue.",0,,,,,,,,False
I was sort of hoping for a more gradual transition into winter.,0,,,,,,,,False
Voted (by mail) and nagged my husband into actually voting. My civic duty is complete.,0,,,,,,,,False
Boys with mullets deserve everything and more,0,,,,,,,,False
@severed_limb Only thing worse than men is bald red sweaty middle aged ones,0,,,,,,,,False
Just get yer jab and shut yer moof,0,,,,,,,,False
What the fuck is this Twitter update,0,,,,,,,,False
how do parents of twins make sure they are calling them the right names??? what if they’ve actually been called their twins name their entire life and no one knows?? what if my name is actually Kyle?? Did my parents mess up too??,0,,,,,,,,False
i hope @NICKIMINAJ is having a great day,0,,,,,,,,False
@claire_seiler THIS IS AMAZING,0,,,,,,,,False
@JessicaChung13 4) never take a first hour class,0,,,,,,,,False
@claire_seiler see you there!,0,,,,,,,,False
How is Fields not the starter,0,,,,,,,,False
Jeudy :(,0,,,,,,,,False
OT OT,0,,,,,,,,False
@MCFCJerrish @davidinho_21 Nah Dias deffo got juice last season,0,,,,,,,,False
@TrujistaSancho Reminder that City and United finished on the same number of points in 15/16…,0,,,,,,,,False
Wow we aren’t the favourites this time? https://t.co/qKj4fKvYm3,0,,,,,,,,False
crying on the toilet,0,,,,,,,,False
Remarkable how little some of us will leave behind,0,,,,,,,,False
Sorry man I been suckin off the grid,0,,,,,,,,False
People who sell wedding/engagement rings on Facebook make me very uncomfortable,0,,,,,,,,False
"I have cher’s dark lady stuck in my head but instead of the words ‘dark lady,’ my brain is substituting ‘dutch baby’",0,,,,,,,,False
mmm! big fat baked sweet potato for lunch! sour cream and hot sauce!,0,,,,,,,,False
I’m a HORRIBLE PERSON but one of my VERY FAVORITE THINGS is watching HUGE RICH TOURIST FAMILIES get on the El and then ALL FALL DOWN when the train starts moving,0,,,,,,,,False
watching netflix original films scare me because the acting is either really bad or tolerable,0,,,,,,,,False
this world is so small I swear everyone knows at least 1 person you might know,0,,,,,,,,False
my washer and dryer be hitting the VOCALS for no absolute reason,0,,,,,,,,False
I’m done being replaceable to my “friends”,0,,,,,,,,False
update my gran called me an emo and walked out,0,,,,,,,,False
wish i was good at singing :( it’s actually a bit embarassing,0,,,,,,,,False
"might just not wear glasses when i leave the house more often,,, i’m just in a blur and it’s so much more relaxing than seeing everyone",0,,,,,,,,False
When I see your face there's not a thing that I would change,0,,,,,,,,False
Am I the only person that was triggered watching a comedy about a 21 year-old forced into marriage shown through the male gaze? How much longer are we going to normalize this? #30weds21,0,,,,,,,,False
These people are our nation. Amplify their voices with every breath you can #FarmersProtest #FarmersStandingFirm,0,,,,,,,,False
Give the #FarmersProtests at least half the time you spend staring at menus before eating food coming from those very farmers #FarmersStandingFirm,0,,,,,,,,False
"sometimes i think life is rough, then i remember the one time i drank the starbucks witch’s brew frappachino and i feel less bad that ish nasty https://t.co/CCyloabF0l",0,,,,,,,,False
"i love outerbanks, don’t get me wrong. but like why do they call him john b instead of just john. like the only reason someone needs to use their last initial is on the bachelor &amp; there’s multiple people with the same name? but there’s only one john &amp; they all know his last name?",0,,,,,,,,False
@dunkindonuts @hannahebridges this is iconic hannah,0,,,,,,,,False
i cant wait to like get my own place and get a lil cat someday im allergic to cats but its Ok,0,,,,,,,,False
"i really do genuinely wish him a good and fast recovery. he used to bring me a lot of comfort. he’s young and said he’s getting good care, but it’s so traumatic and awful i really hope he’s doing alright.",0,,,,,,,,False
hope dream had a good birthday todayy,0,,,,,,,,False
Does anyone else have to listen to extremely high energy music in order to work or is that just me?,0,,,,,,,,False
10/10 reading my yearbook will always cheer me up,0,,,,,,,,False
unreal how much i love my new tattoo,0,,,,,,,,False
"cannot believe i was at an actual gig tonight and now i’m on my way to an actual nightclub, truly feel like me again i am thriving",0,,,,,,,,False
Can we get an app that doesn’t have a chat feature? I hate the pressure to socialize on every single platform like is it too much to ask for mindless consumption?,0,,,,,,,,False
Being a curly-haired ginger and walking into a hair salon full of women is a level of celebrity my social anxiety cannot handle,0,,,,,,,,False
So does anyone else carry their animals around the house on a tour to look out all the windows so they know what it’s like to be big,0,,,,,,,,False
Christmas sucked. Didn't get the heelys I wanted so how am I supposed get these ladies to swoon.,0,,,,,,,,False
How the heck am I supposed to show off my rad new tube socks when class is online now? DAMN YOU CORONA!,0,,,,,,,,False
Who's the bastard that got my cat to develop the kink of liking his ass slapped? Lord knows it wasn't me and I'm scared.,0,,,,,,,,False
who saw new Alan Partridge and VEEP last night? Double dunter of genius comedy! :D,0,,,,,,,,False
why is there part of a dead animal in the de courcy's arcade wheelie bin this morning? #fb,0,,,,,,,,False
roll n' square sausage and a cup of tea from Robyn's Nest on Maryhill Rd. AMAZING.,0,,,,,,,,False
excited for my transition from a gay who can’t drive to a gay that drives badly,0,,,,,,,,False
i have till morning to have written 6000 words and all i can do is listen to tiktok sounds!,0,,,,,,,,False
thinking about when i told my old coworker i had a gf and she said i was ‘so brave’,0,,,,,,,,False
"""I know of no more encouraging fact than the unquestionable ability of man to elevate his life by conscious endeavor."" 
 Henry David Thoreau",0,,,,,,,,False
"The more I learn about art history in general, the more I tend to appreciate modern art and its differences.",0,,,,,,,,False
Great vacations are meant to recharge us. Spent four days with some of my best friends in the Keys and ready to get back to it.,0,,,,,,,,False
y’all ever just sob in the vinbúðin?,0,,,,,,,,False
"did i just drive over an hour to go to the closest trader joe’s and pretend i was still in california... yea, will i do it again? also hell fucking yea",0,,,,,,,,False
should i skip class just to listen to phoebe and maggie’s iris cover on repeat? i think yes,0,,,,,,,,False
"went to the bathroom at about 5am yesterday, mouse ran out from inside the closet, pee on my pants, pee on the floor, mouse gone",0,,,,,,,,False
centipede just ran across my bed while i was in it. knocked a year off of my life expectancy for sure.,0,,,,,,,,False
drop some creative fun instagram captions???,0,,,,,,,,False
"What has happened to America? People of color can’t peacefully protest for basic human rights and dignity without running the risk of getting beaten or pepper sprayed, but a group of bitter white (mostly males) can break into the Capital with weapons while the police do nothing?",0,,,,,,,,False
"Day 3 of law school
Law professor: “There are people who love you and people will listen to you talk about law school. Not both”
Me: *thinking* “I need to find this unicorn”",0,,,,,,,,False
I love the feeling of not studying enough and studying too much. There is never a middle ground during final season of law school,0,,,,,,,,False
hot take but the taylor swift cardigan looks like something from Justice,0,,,,,,,,False
i’d like to share that i am the happiest i’ve been in a very long time,0,,,,,,,,False
"when i was taken off anesthesia today, i told my mom that i was on chopped and that i didn’t do well",0,,,,,,,,False
"Latinx Americans - PLEASE hear #trump calling people of your cultures rapists, murderers, and low intellects and VOTE FOR @JoeBiden !!!!!!!!!!",0,,,,,,,,False
"i no longer sympathize with college students and finals. been there done that, ive done worse",0,,,,,,,,False
my vibe is garth Brooks song “the thunder rolls” but the 3rd verse when the wife shoots her husband for cheating on her,0,,,,,,,,False
Just a casual day at Oklahoma state university https://t.co/osW8tNACO9,0,,,,,,,,False
"Chris:*tells elaborate story of how he and Michael lost 2 different lifeguarding whistles*
Me: wow, you really blew it didn't you",0,,,,,,,,False
okay but my self esteem has multiplied by 772827 since I got my braces off,0,,,,,,,,False
"Baby, write this down",0,,,,,,,,False
It’s the hypocrisy for me,0,,,,,,,,False
@yourfavmichaela It’s never to late to take a nap,0,,,,,,,,False
I have to put it on every social media platform I have because I am so proud of myself... I GOT ACCEPTED TO AN INTERNSHIP IN AUSTRALIA TODAY!!,0,,,,,,,,False
it’s time to address the main problem of homelessness: it makes me uncomfortable to see it,0,,,,,,,,False
"my gf's large cat is ""the big boy"" and the dog is ""the little guy"" even though the dog is bigger than the cat. i will never explain this bc it’s not my job to educate you",0,,,,,,,,False
"all these antivax and antimask people dying of covid, i think is less about them staying true to their beliefs and more that they literally can’t imagine it happening to them, no matter how much it happens to others. “rip to you but i’m different” playing out on a mass scale",0,,,,,,,,False
"If you still drink cow's milk, please do a quick Google search on what is actually in it and what industry your supporting. You'll be disgusted.",0,,,,,,,,False
I can't look at a bug without thinking how many bells I could sell it for... Animal Crossing has really done a number on me.,0,,,,,,,,False
"If u delete @Airbnb and download @vrbo (and send me proof), I will Venmo u money. Thank u.",0,,,,,,,,False
Why do we apologize when we get emotional as if no other humans ever get emotional too? Why have we learned to say sorry for a very normal and innate thing!?,0,,,,,,,,False
"Catch me in your local sizzler wearing acid wash jeans, my husband’s sweatshirt, and enjoying the Simpsons Halloween special on the TV.",0,,,,,,,,False
Just ate a toasted PB &amp; honey sandwich for lunch. IT WAS ABSOLUTE BLISS. What are you having for lunch today?,0,,,,,,,,False
i hate being one of the boys bc one of them just sent me a picture of his poop🥲,0,,,,,,,,False
did y'all grow up watching happy tree friends or was i just mentally ill,0,,,,,,,,False
idk who needs to hear this but i'm proud of u,0,,,,,,,,False
me and rachel are sitting in mcdonald’s talking about how we spend too much money on food and as the guy at the table behind us is leaving he lays down $10 and says have a great day and walked out i’m crying,0,,,,,,,,False
sometimes when my dad is mad at me i call him papa smurf and it makes him even more mad but i think it’s hella funny,0,,,,,,,,False
crying in the krispy kreme parking lot cause the girl in the drive thru gave me an extra doughnut and told me to have a beautiful day,0,,,,,,,,False
You know what works better than therapy? Watching Mamma Mia,0,,,,,,,,False
Whenever I see a big truck I automatically assume they’re most likely conservative &amp; racist,0,,,,,,,,False
"At every job I’ve ever worked, my supervisor gets frustrated that I don’t retain information immediately or that I need things to be repeated multiple times. And not only is it really disheartening to be treated like I’m not trying or that I’m stupid, it has crushed my confidence",0,,,,,,,,False
"If you have to announce that you treat women right, I am inclined to believe the exact opposite.",0,,,,,,,,False
Idk how to explain it but watching snap videos takes energy,0,,,,,,,,False
"if he’s:
- smooth talkin
- so rockin
- got everythin that a girls wantin
- a cutie
- plays it groovy
- you cant help yourself from doin something stupid 
- think your fallin for his smile
- butterflies when he says your name
- got somethin special
Then:
-he’s probably just tall",0,,,,,,,,False
i wish i had a boyfriend for the sole purpose of building my ikea furniture for me,0,,,,,,,,False
some of you actually got to ride in the car shaped shopping carts and it shows,0,,,,,,,,False
"Just finished Shang-Chi with @glitch031 

Best MCU movie.",0,,,,,,,,False
